datetime_utc,wind_speed_mph,wind_speed_100m_mph,wind_direction,wind_gust_mph,humidity,dhi_wm2,dni_wm2,diff_hi_wm2,cloud_cover_pct
2026-03-18 00:00:00+00:00,10.373028391167193,6.466482649842272,242.30481072555204,,39.96733675078864,-9999.0,,,53.4416403785489
2026-03-18 01:00:00+00:00,8.59621451104101,5.830835962145111,235.20504731861197,,44.82749921135647,-9999.0,,,53.541798107255524
2026-03-18 02:00:00+00:00,7.249605678233438,5.28903785488959,225.266167192429,,48.57797397476341,-9999.0,,,52.26616719242902
2026-03-18 03:00:00+00:00,6.771687697160884,4.850946372239748,219.1660094637224,,49.68319597791798,-9999.0,,,50.511041009463725
2026-03-18 04:00:00+00:00,6.608438485804417,4.636829652996846,212.88249211356467,,50.400731861198736,-9999.0,,,48.64432176656151
2026-03-18 05:00:00+00:00,6.533123028391167,4.5642744479495265,211.11593059936908,,50.83095465299685,-9999.0,,,47.21490536277602
2026-03-18 06:00:00+00:00,6.494085173501578,4.493296529968454,209.94085173501577,,51.12031506309148,-9999.0,,,44.845425867507885
2026-03-18 07:00:00+00:00,6.467271293375394,4.482255520504732,208.36356466876973,,51.33121687697161,-9999.0,,,43.75985804416404
2026-03-18 08:00:00+00:00,6.4321766561514195,4.471214511041009,208.13485804416405,,51.50319006309148,-9999.0,,,40.60646687697161
2026-03-18 09:00:00+00:00,6.49723974763407,4.478706624605678,205.6979495268139,,51.59487223974764,-9999.0,,,40.33083596214511
2026-03-18 10:00:00+00:00,6.513801261829653,4.483044164037855,204.33359621451103,,51.830701104100946,-9999.0,,,38.36671924290221
2026-03-18 11:00:00+00:00,6.473186119873817,4.424290220820189,202.91206624605678,,52.05730678233438,-9999.0,,,38.8391167192429
2026-03-18 12:00:00+00:00,6.434148264984227,4.394321766561514,199.97831230283913,,52.27810528391167,-9999.0,,,38.568217665615144
2026-03-18 13:00:00+00:00,6.464905362776025,4.415220820189274,198.21175078864354,,52.546552444794955,-9999.0,,,37.6301261829653
2026-03-18 14:00:00+00:00,6.485015772870662,4.4392744479495265,197.54731861198738,,52.64923107255521,-9999.0,,,37.06072555205047
2026-03-18 15:00:00+00:00,6.503548895899054,4.496056782334385,199.39668769716087,,50.877688091482646,-9999.0,,,36.11671924290221
2026-03-18 16:00:00+00:00,6.9321766561514195,4.6127760252365935,205.86159305993692,,45.49203667192429,-9999.0,,,35.54495268138801
2026-03-18 17:00:00+00:00,8.069400630914826,4.98186119873817,216.70149842271294,,40.95244006309149,-9999.0,,,37.055993690851736
2026-03-18 18:00:00+00:00,9.377760252365931,5.621451104100946,226.63643533123027,,37.912463722397476,-9999.0,,,38.2858832807571
2026-03-18 19:00:00+00:00,10.563880126182966,6.273659305993691,232.45859621451103,,35.86728667192429,-9999.0,,,38.179022082018925
2026-03-18 20:00:00+00:00,11.473186119873818,6.802839116719243,238.59818611987382,,34.4527594637224,-9999.0,,,38.871845425867505
2026-03-18 21:00:00+00:00,12.02089905362776,7.137618296529968,241.56742902208202,,33.855386829653,-9999.0,,,38.94242902208202
2026-03-18 22:00:00+00:00,12.155362776025237,7.257886435331231,245.09463722397476,,34.02923856466877,-9999.0,,,39.311908517350155
2026-03-18 23:00:00+00:00,11.777602523659306,7.122634069400631,245.8852523659306,,34.90163406940063,-9999.0,,,41.60883280757098
2026-03-19 00:00:00+00:00,10.654968454258675,6.641955835962145,246.4353312302839,,37.27230047318612,-9999.0,,,43.68414826498423
2026-03-19 01:00:00+00:00,8.620662460567823,5.849369085173501,239.77523659305993,,42.472723974763404,-9999.0,,,45.11435331230284
2026-03-19 02:00:00+00:00,7.086356466876971,5.180993690851735,228.24132492113566,,47.14382925867508,-9999.0,,,45.42192429022082
2026-03-19 03:00:00+00:00,6.508280757097792,4.672712933753943,215.14195583596214,,48.97637223974763,-9999.0,,,44.50985804416404
2026-03-19 04:00:00+00:00,6.266955835962145,4.365536277602524,205.0532334384858,,49.93163012618297,-9999.0,,,43.83438485804417
2026-03-19 05:00:00+00:00,6.1234227129337535,4.226735015772871,200.5717665615142,,50.55939865930599,-9999.0,,,44.94045741324921
2026-03-19 06:00:00+00:00,6.031545741324921,4.134463722397476,197.20031545741324,,51.117496056782336,-9999.0,,,45.74566246056782
2026-03-19 07:00:00+00:00,5.996451104100946,4.090694006309148,195.40220820189273,,51.44990417981072,-9999.0,,,46.30086750788644
2026-03-19 08:00:00+00:00,5.885252365930599,4.029968454258675,192.6833596214511,,51.68162066246057,-9999.0,,,48.776813880126184
2026-03-19 09:00:00+00:00,5.792586750788644,3.948343848580442,187.91995268138803,,51.88279219242902,-9999.0,,,50.66285488958991
2026-03-19 10:00:00+00:00,5.684542586750789,3.876577287066246,186.75276025236593,,52.200324921135646,-9999.0,,,51.342665615141954
2026-03-19 11:00:00+00:00,5.599369085173501,3.8119085173501577,185.47712933753942,,52.42212618296529,-9999.0,,,51.12145110410095
2026-03-19 12:00:00+00:00,5.548895899053628,3.7551261829652995,181.8217665615142,,52.52360962145111,-9999.0,,,50.393927444794954
2026-03-19 13:00:00+00:00,5.572160883280757,3.7570977917981074,179.1403785488959,,52.60900630914826,-9999.0,,,49.2807570977918
2026-03-19 14:00:00+00:00,5.6478706624605675,3.8063880126182967,178.95110410094637,,52.484348186119874,-9999.0,,,47.00433753943218
2026-03-19 15:00:00+00:00,5.707018927444795,3.9006309148264986,179.5504731861199,,50.39273383280757,-9999.0,,,45.93020504731861
