datetime_utc,wind_speed_mph,wind_speed_100m_mph,wind_direction,wind_gust_mph,humidity,dhi_wm2,dni_wm2,diff_hi_wm2,cloud_cover_pct,ISO
2026-03-20 01:00:00+00:00,6.758112094395281,3.5973451327433628,222.04277286135692,,35.85637020648967,-9999.0,,,13.033923303834808,CAISO
2026-03-20 02:00:00+00:00,5.6976401179941005,3.3023598820059,216.452802359882,,43.57377581120944,-9999.0,,,15.908554572271386,CAISO
2026-03-20 03:00:00+00:00,5.5294985250737465,3.0294985250737465,208.3259587020649,,46.42832595870206,-9999.0,,,20.640117994100294,CAISO
2026-03-20 04:00:00+00:00,5.355457227138643,2.8171091445427727,199.41002949852506,,47.48887315634218,-9999.0,,,26.154867256637168,CAISO
2026-03-20 05:00:00+00:00,5.275811209439528,2.700589970501475,201.46017699115043,,47.74120648967552,-9999.0,,,31.44542772861357,CAISO
2026-03-20 06:00:00+00:00,5.128318584070796,2.5766961651917404,202.38938053097345,,47.774569321533924,-9999.0,,,36.80383480825959,CAISO
2026-03-20 07:00:00+00:00,5.01622418879056,2.495575221238938,205.06637168141592,,47.95641445427729,-9999.0,,,39.77433628318584,CAISO
2026-03-20 08:00:00+00:00,5.038348082595871,2.4454277286135695,210.55309734513276,,48.21898967551622,-9999.0,,,41.025073746312685,CAISO
2026-03-20 09:00:00+00:00,5.022123893805309,2.4513274336283186,208.48082595870207,,48.759169616519166,-9999.0,,,41.99705014749262,CAISO
2026-03-20 10:00:00+00:00,5.110619469026549,2.5029498525073746,213.31858407079645,,49.19475221238938,-9999.0,,,44.296460176991154,CAISO
2026-03-20 11:00:00+00:00,5.115044247787611,2.5442477876106193,218.48082595870207,,50.06455309734513,-9999.0,,,47.892330383480825,CAISO
2026-03-20 12:00:00+00:00,5.094395280235989,2.5265486725663715,220.59734513274336,,50.628148967551624,-9999.0,,,52.27138643067847,CAISO
2026-03-20 13:00:00+00:00,5.061946902654867,2.4882005899705013,217.75073746312685,,51.2500191740413,-9999.0,,,55.35693215339233,CAISO
2026-03-20 14:00:00+00:00,5.019174041297935,2.504424778761062,223.35545722713863,,51.848560471976405,-9999.0,,,56.48377581120944,CAISO
2026-03-20 15:00:00+00:00,4.713864306784661,2.448377581120944,221.8510324483776,,51.033640117994096,-9999.0,,,59.028023598820056,CAISO
2026-03-20 16:00:00+00:00,4.502949852507375,2.2920353982300883,240.34660766961653,,45.28882595870206,-9999.0,,,65.07374631268436,CAISO
2026-03-20 17:00:00+00:00,5.399705014749262,2.550147492625369,250.2802359882006,,40.78710029498525,-9999.0,,,70.56489675516224,CAISO
2026-03-20 18:00:00+00:00,6.446902654867257,3.0412979351032448,252.6253687315634,,37.68289233038348,-9999.0,,,73.08407079646018,CAISO
2026-03-20 19:00:00+00:00,7.514749262536873,3.622418879056047,252.83185840707964,,35.039358407079646,-9999.0,,,72.64306784660766,CAISO
2026-03-20 20:00:00+00:00,8.730088495575222,4.272861356932153,249.84513274336283,,33.23138938053098,-9999.0,,,73.94395280235989,CAISO
2026-03-20 21:00:00+00:00,9.756637168141593,4.852507374631268,250.9882005899705,,32.27145132743363,-9999.0,,,77.2566371681416,CAISO
2026-03-20 22:00:00+00:00,10.41150442477876,5.26401179941003,252.21238938053096,,32.03648967551623,-9999.0,,,82.42772861356931,CAISO
2026-03-20 23:00:00+00:00,10.668141592920353,5.466076696165191,251.13569321533924,,32.82938495575221,-9999.0,,,82.15781710914455,CAISO
2026-03-21 00:00:00+00:00,10.418879056047198,5.445427728613569,253.89380530973452,,35.12114601769911,-9999.0,,,80.83333333333333,CAISO
2026-03-21 01:00:00+00:00,9.312684365781712,5.094395280235989,252.40412979351032,,40.13935398230088,-9999.0,,,81.19911504424779,CAISO
2026-03-21 02:00:00+00:00,7.628318584070796,4.665191740412979,246.16519174041298,,47.98092330383481,-9999.0,,,81.53982300884955,CAISO
2026-03-21 03:00:00+00:00,7.119469026548672,4.308259587020649,229.21828908554573,,51.80688495575221,-9999.0,,,83.2566371681416,CAISO
2026-03-21 04:00:00+00:00,6.737463126843658,3.9690265486725664,220.6047197640118,,53.399883480825956,-9999.0,,,81.91002949852508,CAISO
2026-03-21 05:00:00+00:00,6.449852507374631,3.6976401179941,218.50294985250738,,54.410542772861355,-9999.0,,,78.70058997050147,CAISO
2026-03-21 06:00:00+00:00,6.231563421828908,3.4911504424778763,213.48082595870207,,54.98009587020648,-9999.0,,,76.80973451327434,CAISO
2026-03-21 07:00:00+00:00,5.932153392330384,3.308259587020649,213.06047197640117,,55.3361592920354,-9999.0,,,74.09882005899705,CAISO
2026-03-21 08:00:00+00:00,5.716814159292035,3.131268436578171,209.43952802359883,,55.7044808259587,-9999.0,,,69.18879056047197,CAISO
2026-03-21 09:00:00+00:00,5.567846607669616,3.02212389380531,210.51622418879057,,55.79095722713864,-9999.0,,,66.06047197640117,CAISO
2026-03-21 10:00:00+00:00,5.454277286135693,2.9174041297935105,208.09734513274336,,55.90058554572271,-9999.0,,,61.333333333333336,CAISO
2026-03-21 11:00:00+00:00,5.383480825958702,2.8761061946902653,205.20648967551622,,55.92819026548673,-9999.0,,,57.730088495575224,CAISO
2026-03-21 12:00:00+00:00,5.370206489675517,2.8333333333333335,198.6504424778761,,56.000302359882006,-9999.0,,,53.80825958702065,CAISO
2026-03-21 13:00:00+00:00,5.26401179941003,2.7772861356932155,197.5811209439528,,56.24126253687316,-9999.0,,,48.03392330383481,CAISO
2026-03-21 14:00:00+00:00,5.157817109144543,2.6991150442477876,196.7920353982301,,56.57933775811209,-9999.0,,,44.025073746312685,CAISO
2026-03-21 15:00:00+00:00,4.800884955752212,2.5766961651917404,198.50294985250738,,54.34065634218289,-9999.0,,,39.26548672566372,CAISO
2026-03-21 16:00:00+00:00,4.700589970501475,2.286135693215339,209.64601769911505,,47.029244837758114,-9999.0,,,34.7212389380531,CAISO
2026-03-21 17:00:00+00:00,5.0265486725663715,2.24188790560472,213.90855457227138,,41.92174778761062,-9999.0,,,31.331858407079647,CAISO
2026-03-21 18:00:00+00:00,5.386430678466077,2.3200589970501473,213.12684365781712,,38.08636430678466,-9999.0,,,30.151917404129794,CAISO
2026-03-21 19:00:00+00:00,5.792035398230088,2.4734513274336285,215.02949852507373,,35.3538407079646,-9999.0,,,28.25958702064897,CAISO
2026-03-21 20:00:00+00:00,6.151917404129794,2.612094395280236,216.79941002949852,,33.42256784660767,-9999.0,,,25.40560471976401,CAISO
2026-03-21 21:00:00+00:00,6.536873156342183,2.859882005899705,220.11061946902655,,32.33555604719764,-9999.0,,,24.25958702064897,CAISO
2026-03-21 22:00:00+00:00,6.808259587020649,3.056047197640118,227.75073746312685,,32.04002802359882,-9999.0,,,23.480825958702066,CAISO
2026-03-21 23:00:00+00:00,6.886430678466077,3.135693215339233,230.62684365781712,,32.605070796460176,-9999.0,,,21.530973451327434,CAISO
2026-03-22 00:00:00+00:00,6.68141592920354,3.107669616519174,228.73893805309734,,34.39712389380531,-9999.0,,,20.78023598820059,CAISO
2026-03-22 01:00:00+00:00,6.078171091445427,2.96165191740413,227.24188790560473,,39.41615339233038,-9999.0,,,16.21386430678466,CAISO
2026-03-22 02:00:00+00:00,5.176991150442478,2.7876106194690267,219.77138643067846,,48.16222861356932,-9999.0,,,9.710914454277287,CAISO
2026-03-22 03:00:00+00:00,5.019174041297935,2.523598820058997,201.72566371681415,,52.018815634218285,-9999.0,,,10.094395280235988,CAISO
2026-03-22 04:00:00+00:00,4.8613569321533925,2.3333333333333335,193.90855457227138,,53.446374631268434,-9999.0,,,7.520648967551622,CAISO
2026-03-22 05:00:00+00:00,4.696165191740413,2.1710914454277286,189.26253687315634,,54.198949852507376,-9999.0,,,8.025073746312684,CAISO
2026-03-22 06:00:00+00:00,4.584070796460177,2.0811209439528024,184.6165191740413,,54.95262831858407,-9999.0,,,8.716814159292035,CAISO
2026-03-22 07:00:00+00:00,4.4144542772861355,1.9188790560471976,186.4896755162242,,55.453870206489675,-9999.0,,,11.387905604719764,CAISO
2026-03-22 08:00:00+00:00,4.300884955752212,1.8466076696165192,192.49262536873155,,56.063536873156345,-9999.0,,,17.30825958702065,CAISO
2026-03-22 09:00:00+00:00,4.23598820058997,1.7581120943952802,193.5693215339233,,56.43259292035398,-9999.0,,,21.355457227138643,CAISO
2026-03-22 10:00:00+00:00,4.148967551622419,1.7448377581120944,199.43952802359883,,57.01511209439528,-9999.0,,,25.13716814159292,CAISO
2026-03-22 11:00:00+00:00,4.103244837758112,1.710914454277286,193.70206489675516,,57.61710471976401,-9999.0,,,23.92920353982301,CAISO
2026-03-22 12:00:00+00:00,3.989675516224189,1.6755162241887906,193.39233038348084,,58.099489675516224,-9999.0,,,19.64896755162242,CAISO
2026-03-22 13:00:00+00:00,3.9985250737463125,1.648967551622419,192.19026548672565,,58.48816076696165,-9999.0,,,21.17699115044248,CAISO
2026-03-22 14:00:00+00:00,4.0294985250737465,1.654867256637168,189.2772861356932,,58.59149557522124,-9999.0,,,24.430678466076696,CAISO
2026-03-22 15:00:00+00:00,3.6666666666666665,1.6194690265486726,190.1401179941003,,54.881603244837756,-9999.0,,,28.942477876106196,CAISO
2026-03-22 16:00:00+00:00,3.65929203539823,1.5427728613569323,206.20206489675516,,47.38063716814159,-9999.0,,,28.25221238938053,CAISO
2026-03-22 17:00:00+00:00,4.644542772861357,1.9660766961651917,204.88938053097345,,41.730910029498524,-9999.0,,,24.97197640117994,CAISO
2026-03-22 18:00:00+00:00,5.848082595870206,2.5914454277286136,209.54277286135692,,37.33768879056047,-9999.0,,,23.52802359882006,CAISO
2026-03-22 19:00:00+00:00,7.045722713864307,3.234513274336283,215.7669616519174,,33.99442182890856,-9999.0,,,24.63274336283186,CAISO
2026-03-22 20:00:00+00:00,8.122418879056047,3.830383480825959,219.6976401179941,,31.627675516224187,-9999.0,,,28.101769911504423,CAISO
2026-03-22 21:00:00+00:00,9.030973451327434,4.374631268436578,225.70058997050148,,30.091797935103248,-9999.0,,,28.551622418879056,CAISO
2026-03-22 22:00:00+00:00,9.656342182890855,4.772861356932153,229.5353982300885,,29.46962389380531,-9999.0,,,31.02802359882006,CAISO
2026-03-22 23:00:00+00:00,9.85103244837758,4.951327433628318,231.62241887905606,,29.82238348082596,-9999.0,,,31.507374631268437,CAISO
2026-03-23 00:00:00+00:00,9.64306784660767,4.936578171091446,233.91592920353983,,31.5808598820059,-9999.0,,,31.696165191740413,CAISO
2026-03-23 03:00:00+00:00,6.632743362831858,4.075221238938053,209.1740412979351,,46.394671091445424,-9999.0,,,30.61946902654867,CAISO
2026-03-23 06:00:00+00:00,5.6386430678466075,3.202064896755162,200.56047197640117,,47.421374631268435,-9999.0,,,33.22418879056047,CAISO
2026-03-23 09:00:00+00:00,5.030973451327434,2.7610619469026547,192.9646017699115,,48.65542330383481,-9999.0,,,41.93362831858407,CAISO
2026-03-23 12:00:00+00:00,4.56047197640118,2.467551622418879,185.59734513274336,,49.80283185840708,-9999.0,,,49.44985250737463,CAISO
2026-03-23 15:00:00+00:00,4.238938053097345,2.349557522123894,188.66519174041298,,48.96206784660767,-9999.0,,,50.342182890855455,CAISO
2026-03-23 18:00:00+00:00,6.380530973451328,3.144542772861357,209.19616519174042,,35.91635398230088,-9999.0,,,41.86725663716814,CAISO
2026-03-23 21:00:00+00:00,8.877581120943953,4.523598820058997,224.42477876106196,,33.61477286135693,-9999.0,,,38.750737463126846,CAISO
2026-03-24 00:00:00+00:00,9.483775811209439,4.991150442477876,238.17109144542772,,37.81499410029498,-9999.0,,,34.58997050147492,CAISO
2026-03-24 03:00:00+00:00,6.974926253687316,4.287610619469026,219.74926253687315,,50.36762241887906,-9999.0,,,29.94542772861357,CAISO
2026-03-24 06:00:00+00:00,7.01622418879056,4.176991150442478,220.11061946902655,,54.30729793510324,-9999.0,,,26.651917404129794,CAISO
2026-03-24 09:00:00+00:00,7.028023598820059,4.207964601769912,224.72713864306786,,58.114508849557524,-9999.0,,,24.358407079646017,CAISO
2026-03-24 12:00:00+00:00,6.886430678466077,4.058997050147493,230.4203539823009,,61.089856932153396,-9999.0,,,23.924778761061948,CAISO
2026-03-24 15:00:00+00:00,6.5265486725663715,3.737463126843658,226.79941002949852,,57.96405457227139,-9999.0,,,24.41592920353982,CAISO
2026-03-24 18:00:00+00:00,8.601769911504425,4.334808259587021,229.64601769911505,,38.14026401179941,-9999.0,,,35.67256637168141,CAISO
2026-03-24 21:00:00+00:00,10.14749262536873,5.153392330383481,232.46312684365782,,30.365001474926256,-9999.0,,,30.62094395280236,CAISO
2026-03-25 00:00:00+00:00,10.6976401179941,5.6902654867256635,229.70501474926255,,31.11030383480826,-9999.0,,,18.737463126843657,CAISO
2026-03-25 03:00:00+00:00,8.398230088495575,5.171091445427729,200.19174041297936,,44.23247050147493,-9999.0,,,11.908554572271386,CAISO
2026-03-25 06:00:00+00:00,7.169616519174041,4.206489675516224,181.50442477876106,,45.507230088495575,-9999.0,,,11.873156342182892,CAISO
2026-03-25 09:00:00+00:00,6.370206489675517,3.5648967551622417,166.9174041297935,,44.693808259587016,-9999.0,,,23.216814159292035,CAISO
2026-03-25 12:00:00+00:00,6.041297935103245,3.331858407079646,153.92330383480825,,43.40240707964602,-9999.0,,,33.435103244837755,CAISO
2026-03-25 15:00:00+00:00,5.600294985250738,3.0589970501474926,141.96165191740414,,39.426678466076694,-9999.0,,,38.08997050147492,CAISO
2026-03-25 18:00:00+00:00,6.396755162241888,2.9174041297935105,151.42330383480825,,27.678104719764015,-9999.0,,,37.908554572271385,CAISO
2026-03-25 21:00:00+00:00,6.691740412979351,2.943952802359882,175.77433628318585,,25.156688790560473,-9999.0,,,33.025073746312685,CAISO
2026-03-26 00:00:00+00:00,6.038348082595871,2.775811209439528,196.452802359882,,28.108666666666664,-9999.0,,,31.743362831858406,CAISO
2026-03-26 03:00:00+00:00,4.600294985250738,2.308259587020649,161.74041297935102,,41.62464896755162,-9999.0,,,36.23451327433628,CAISO
2026-03-26 06:00:00+00:00,4.247787610619469,1.8628318584070795,147.905604719764,,41.495977876106195,-9999.0,,,36.66961651917404,CAISO
2026-03-26 09:00:00+00:00,4.028023598820059,1.6386430678466077,139.64601769911505,,41.38575073746313,-9999.0,,,29.250737463126843,CAISO
2026-03-26 12:00:00+00:00,3.8628318584070795,1.5353982300884956,139.43215339233038,,41.26815486725664,-9999.0,,,19.902654867256636,CAISO
2026-03-26 15:00:00+00:00,3.5368731563421827,1.5235988200589972,133.4070796460177,,39.182486725663715,-9999.0,,,27.480825958702066,CAISO
2026-03-26 18:00:00+00:00,4.0811209439528024,1.4675516224188792,169.07817109144543,,28.05637758112094,-9999.0,,,36.1165191740413,CAISO
2026-03-26 21:00:00+00:00,5.5855457227138645,2.2876106194690267,203.31120943952803,,25.494799410029497,-9999.0,,,40.88643067846608,CAISO
2026-03-27 00:00:00+00:00,5.933628318584071,2.7123893805309733,220.8849557522124,,27.570613569321534,-9999.0,,,50.67994100294985,CAISO
2026-03-27 03:00:00+00:00,4.297935103244837,2.045722713864307,187.10914454277287,,42.130901179941006,-9999.0,,,62.79203539823009,CAISO
2026-03-27 06:00:00+00:00,3.853982300884956,1.5265486725663717,168.8716814159292,,42.60941592920354,-9999.0,,,62.283185840707965,CAISO
2026-03-27 09:00:00+00:00,3.8348082595870205,1.547197640117994,167.4410029498525,,41.873634218289084,-9999.0,,,65.10176991150442,CAISO
2026-03-27 12:00:00+00:00,4.028023598820059,1.6799410029498525,157.91297935103245,,40.96971238938053,-9999.0,,,68.15929203539822,CAISO
2026-03-27 15:00:00+00:00,3.52212389380531,1.4690265486725664,158.28171091445427,,38.938066371681415,-9999.0,,,62.823008849557525,CAISO
2026-03-27 18:00:00+00:00,4.022123893805309,1.528023598820059,180.15486725663717,,27.404460176991147,-9999.0,,,62.176991150442475,CAISO
2026-03-27 21:00:00+00:00,5.828908554572271,2.4454277286135695,207.99410029498526,,23.964309734513275,-9999.0,,,65.32153392330383,CAISO
2026-03-28 00:00:00+00:00,6.284660766961652,2.877581120943953,222.46312684365782,,26.44337168141593,-9999.0,,,66.14159292035399,CAISO
2026-03-28 03:00:00+00:00,4.644542772861357,2.2669616519174043,193.63569321533924,,39.80650294985251,-9999.0,,,68.53982300884955,CAISO
2026-03-28 06:00:00+00:00,4.09882005899705,1.724188790560472,173.77581120943952,,40.235945427728616,-9999.0,,,79.24041297935104,CAISO
2026-03-28 09:00:00+00:00,3.8997050147492627,1.579646017699115,175.4867256637168,,40.12088348082596,-9999.0,,,87.15486725663717,CAISO
2026-03-28 12:00:00+00:00,3.631268436578171,1.37905604719764,161.03244837758112,,39.759269911504425,-9999.0,,,86.08259587020649,CAISO
2026-03-28 15:00:00+00:00,3.1091445427728615,1.2005899705014749,160.67109144542772,,38.7482227138643,-9999.0,,,75.00147492625369,CAISO
2026-03-28 18:00:00+00:00,3.9557522123893807,1.4823008849557522,172.14601769911505,,28.83124483775811,-9999.0,,,81.30825958702064,CAISO
2026-03-28 21:00:00+00:00,6.367256637168142,2.7728613569321534,202.56637168141592,,25.878461651917405,-9999.0,,,91.35250737463127,CAISO
2026-03-29 00:00:00+00:00,7.061946902654867,3.3348082595870205,219.48377581120943,,29.691132743362832,-9999.0,,,90.33038348082596,CAISO
2026-03-29 03:00:00+00:00,5.259587020648968,2.8244837758112094,210.9070796460177,,42.46957374631268,-9999.0,,,88.30383480825958,CAISO
2026-03-29 06:00:00+00:00,4.451327433628318,2.061946902654867,199.0929203539823,,43.88057227138643,-9999.0,,,93.24188790560471,CAISO
2026-03-29 09:00:00+00:00,4.032448377581121,1.747787610619469,194.65339233038347,,44.06628761061947,-9999.0,,,98.75958702064896,CAISO
2026-03-29 12:00:00+00:00,3.797935103244838,1.5899705014749264,196.71828908554573,,44.551678466076694,-9999.0,,,99.14454277286136,CAISO
2026-03-29 15:00:00+00:00,3.663716814159292,1.7256637168141593,189.97050147492627,,44.70076991150442,-9999.0,,,97.58702064896755,CAISO
2026-03-29 18:00:00+00:00,5.59882005899705,2.4970501474926254,207.2787610619469,,33.649078171091446,-9999.0,,,92.68289085545723,CAISO
2026-03-29 21:00:00+00:00,8.915929203539823,4.404129793510324,216.34218289085547,,31.00844395280236,-9999.0,,,86.79941002949853,CAISO
2026-03-30 00:00:00+00:00,10.123893805309734,5.287610619469026,223.82743362831857,,34.80696902654867,-9999.0,,,64.49557522123894,CAISO
2026-03-30 03:00:00+00:00,6.82448377581121,4.168141592920354,217.36725663716814,,52.71930088495576,-9999.0,,,51.82005899705015,CAISO
2026-03-30 06:00:00+00:00,5.883480825958702,3.396755162241888,201.68879056047197,,58.19770206489676,-9999.0,,,37.5,CAISO
2026-03-30 09:00:00+00:00,5.2492625368731565,2.9469026548672566,202.02802359882006,,59.82015191740413,-9999.0,,,19.42920353982301,CAISO
2026-03-30 12:00:00+00:00,5.04424778761062,2.702064896755162,200.0,,60.78400589970501,-9999.0,,,6.184365781710914,CAISO
2026-03-30 15:00:00+00:00,4.479351032448378,2.46165191740413,200.47935103244836,,54.38660324483776,-9999.0,,,16.004424778761063,CAISO
2026-03-30 18:00:00+00:00,7.98377581120944,3.994100294985251,218.7094395280236,,36.06639233038348,-9999.0,,,17.622418879056045,CAISO
2026-03-30 21:00:00+00:00,11.64306784660767,6.088495575221239,222.47050147492627,,31.64038348082596,-9999.0,,,42.78613569321534,CAISO
2026-03-31 00:00:00+00:00,12.799410029498524,6.966076696165191,231.0693215339233,,35.28282005899705,-9999.0,,,83.02212389380531,CAISO
2026-03-31 03:00:00+00:00,9.156342182890855,5.6342182890855455,221.82890855457228,,53.07153687315634,-9999.0,,,95.52064896755162,CAISO
2026-03-31 06:00:00+00:00,7.241887905604719,4.384955752212389,209.12979351032448,,57.54162389380531,-9999.0,,,98.35250737463127,CAISO
2026-03-31 09:00:00+00:00,6.398230088495575,3.8628318584070795,198.71681415929203,,60.8093215339233,-9999.0,,,98.36283185840708,CAISO
2026-03-31 12:00:00+00:00,6.153392330383481,3.700589970501475,193.2079646017699,,63.20735398230089,-9999.0,,,98.523598820059,CAISO
2026-03-31 15:00:00+00:00,6.35693215339233,3.781710914454277,179.91150442477877,,60.36507227138643,-9999.0,,,99.73598820058997,CAISO
2026-03-31 18:00:00+00:00,8.665191740412979,4.784660766961652,185.07374631268436,,50.01357227138643,-9999.0,,,99.17256637168141,CAISO
2026-03-31 21:00:00+00:00,10.820058997050147,5.974926253687316,188.4882005899705,,46.406058997050145,-9999.0,,,99.83185840707965,CAISO
